rev,mou,totmrc,da,ovrmou,ovrrev,vceovr,datovr,roam,change_mou,change_rev,drop_vce,drop_dat,blck_vce,blck_dat,unan_vce,unan_dat,plcd_vce,plcd_dat,recv_vce,recv_sms,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,mou_pead,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callfwdv,callwait,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
17.575,322.25,24.9025,0.0,0.0,0.0,0.0,0.0,0.0,-322.25,-17.575,4.333333333,0.0,6.666666667,0.0,28.0,0.0,155.0,0.0,119.3333333,0.0,117.6666667,0.0,4.333333333,13.33333333,10.49,70.33333333,0.333333333,118.7933333,0.0,123.6333333,7.333333333,7.123333333,9.666666667,8.196666667,85.66666667,0.0,82.01666667,0.0,149.6666667,0.0,160.41,0.0,11.0,155.0,117.6666667,0.0,5.666666667,8,1,1,U,E4,Y,2269,3948.0,237.09,186.2,3916.0,2255,26.6,559.43,322.14,430,245,23,535.0,305.0,23.0,T,HOUSTON AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,242.0,1092054
198.5775,2933.25,159.99,14.1075,211.25,31.6875,31.3875,0.3,2.7925,49.75,9.0725,17.33333333,0.666666667,28.66666667,0.666666667,39.33333333,0.0,732.6666667,19.33333333,278.0,0.0,652.6666667,18.0,0.0,0.0,0.0,102.6666667,0.666666667,1474.706667,29.94333333,813.02,158.3333333,228.37,44.66666667,157.3266667,633.6666667,15.0,1722.993333,23.53666667,264.3333333,3.0,564.73,6.406666667,47.33333333,752.0,670.6666667,0.0,28.33333333,6,1,1,Y,AA,N,4399,13504.0,1103.75,916.07,13493.0,4392,183.21,2698.6,878.4,2917,939,196,,,,S,CHICAGO AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,196.0,1092055
181.715,1350.5,104.99,7.425,223.0,78.05,78.05,0.0,0.0,-533.5,-80.735,47.33333333,0.0,4.0,0.0,108.6666667,0.0,547.3333333,0.0,201.0,0.0,402.3333333,0.0,7.0,21.0,16.8,125.0,3.666666667,603.4166667,0.0,254.19,72.0,62.96333333,31.0,60.65,234.0,0.0,362.7766667,0.0,316.3333333,0.0,494.83,0.0,51.33333333,547.3333333,402.3333333,0.0,3.666666667,6,2,2,U,D4,Y,2571,6328.0,952.67,831.16,6328.0,2571,166.23,1265.6,514.2,1528,623,209,,,,S,LOS ANGELES AREA,N,N,129.9899902,2.0,1.0,WCMB,0.0,0.0,O,12.0,S,M,3.0,M,6.0,2.0,C,A,0.0,O,U,U,U,U,Y,Y,165.0,1092056
45.3125,580.25,44.99,0.99,1.75,0.7,0.7,0.0,5.4825,33.75,-1.2325,3.333333333,0.0,10.66666667,0.0,39.0,0.0,226.3333333,0.0,42.33333333,0.0,173.6666667,0.0,2.666666667,4.0,2.523333333,17.33333333,0.0,256.16,0.0,94.41666667,29.0,18.31666667,4.0,5.026666667,45.0,0.0,77.4,0.0,170.6666667,0.0,273.18,0.0,14.0,226.3333333,173.6666667,0.0,3.0,6,1,1,U,AA,N,1067,3299.0,285.99,214.98,3284.0,1060,43.0,656.8,212.0,569,234,46,,,,S,OHIO AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,1.0,M,B,1.0,M,2.0,2.0,C,B,0.0,S,U,U,U,U,U,Y,196.0,1092057
11.9725,234.75,10.0,0.2475,2.5,0.975,0.0,0.975,0.0,154.25,0.5775,3.333333333,0.333333333,0.666666667,0.0,49.0,0.0,122.6666667,2.0,51.33333333,0.0,71.0,1.666666667,0.0,0.0,0.0,36.0,0.333333333,72.14,0.42,49.07,15.33333333,11.14666667,10.0,12.61,42.66666667,0.666666667,40.29666667,0.353333333,71.66666667,1.0,80.91333333,0.066666667,4.333333333,124.6666667,72.66666667,0.0,0.0,8,2,2,U,AA,N,489,838.0,158.8,113.63,838.0,489,16.23,119.71,69.86,183,101,12,129.0,74.0,12.0,U,LOS ANGELES AREA,N,N,129.9899902,2.0,1.0,WCMB,0.0,0.0,,,,B,1.0,M,,1.0,A,,0.0,H,U,U,U,U,U,Y,237.0,1092058
58.8225,812.75,46.98,0.7425,42.75,17.1,17.1,0.0,0.0,246.25,41.3575,7.333333333,0.0,9.0,0.0,89.66666667,0.0,353.0,0.0,199.6666667,0.0,251.0,0.0,0.0,0.0,0.0,131.3333333,1.666666667,236.9366667,0.0,211.0466667,25.66666667,3.423333333,37.0,31.54666667,137.3333333,0.0,126.3566667,0.0,309.3333333,0.0,321.63,0.0,16.33333333,353.0,251.0,0.0,3.333333333,8,1,1,U,AA,N,2281,4276.0,374.0,301.36,4274.0,2280,43.05,610.57,325.71,731,393,45,654.0,348.0,43.0,U,NORTH FLORIDA AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,242.0,1092059
77.92,602.25,44.99,0.7425,105.0,42.0,42.0,0.0,0.0,-128.25,-39.28,3.666666667,0.0,1.666666667,0.0,14.66666667,0.0,191.3333333,0.0,128.6666667,0.0,173.6666667,0.0,4.0,6.333333333,4.663333333,64.33333333,0.0,162.99,0.0,191.3566667,47.33333333,28.04666667,17.33333333,26.63666667,162.0,0.0,186.96,0.0,138.0,0.0,167.3866667,0.0,5.333333333,191.3333333,173.6666667,0.0,5.666666667,8,1,1,U,AA,N,1944,3869.0,507.12,432.55,3849.0,1928,61.79,549.86,275.43,645,326,91,579.0,289.0,66.0,S,DALLAS AREA,T,N,99.98999023,1.0,1.0,WCMB,1.0,1.0,O,15.0,S,M,4.0,M,6.0,3.0,,A,0.0,S,U,U,U,U,Y,Y,242.0,1092060
34.99,343.5,44.99,0.0,0.0,0.0,0.0,0.0,0.0,-154.5,0.0,1.333333333,0.0,0.0,0.0,7.0,0.0,29.66666667,0.0,3.666666667,0.0,21.33333333,0.0,0.333333333,0.666666667,0.426666667,2.333333333,0.0,278.6366667,0.0,14.88666667,11.0,153.3233333,2.0,13.35333333,3.666666667,0.0,6.28,0.0,20.33333333,0.0,287.2433333,0.0,1.333333333,29.66666667,21.33333333,0.0,0.333333333,10,2,2,Y,AA,N,386,2960.0,386.78,316.17,2960.0,386,35.13,328.89,42.89,395,32,35,347.0,40.0,35.0,T,LOS ANGELES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,15.0,S,M,3.0,M,1.0,2.0,C,A,0.0,H,U,U,U,U,Y,Y,303.0,1092061
80.155,1069.75,60.475,1.2375,71.25,28.49,28.1,0.39,0.16,366.25,-11.365,5.0,0.0,16.0,0.0,34.33333333,0.0,195.0,0.0,50.0,0.0,141.0,0.0,9.333333333,18.66666667,13.00666667,16.33333333,0.0,543.8166667,0.0,226.9333333,31.33333333,33.13666667,10.66666667,33.34666667,128.0,0.0,341.7733333,0.0,60.0,0.0,428.97,0.0,21.0,195.0,141.0,0.0,4.333333333,10,1,1,U,BA,N,2763,8238.0,1140.09,1064.39,8236.0,2761,118.27,915.11,306.78,948,222,84,995.0,289.0,105.0,U,DC/MARYLAND/VIRGINIA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,303.0,1092062
47.7025,592.75,62.41,0.0,0.75,0.2925,0.0,0.2925,0.0,-211.75,-8.0325,11.66666667,0.0,1.666666667,0.0,55.66666667,0.0,154.3333333,1.0,20.66666667,0.0,88.33333333,1.0,0.333333333,2.666666667,2.46,9.333333333,0.333333333,489.33,0.09,38.92666667,9.333333333,3.27,0.333333333,0.4,42.0,1.0,180.7766667,0.09,61.33333333,0.0,347.48,0.0,13.33333333,155.3333333,89.33333333,0.0,0.333333333,6,1,1,U,BA,N,525,2653.0,338.8,252.92,2653.0,525,50.58,530.6,105.0,663,124,50,,,,C,ATLANTIC SOUTH AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,O,U,U,U,U,U,N,196.0,1092063
84.26,564.25,88.9425,0.7425,33.25,13.3,13.3,0.0,0.0,-139.25,-3.28,32.66666667,0.0,1.333333333,0.0,24.0,0.0,177.0,0.0,78.0,0.0,128.3333333,0.0,0.333333333,0.333333333,0.026666667,38.0,0.0,181.98,0.0,103.61,30.33333333,36.42666667,5.666666667,12.82666667,96.66666667,0.0,153.73,0.0,85.66666667,0.0,131.86,0.0,34.0,177.0,128.3333333,0.0,1.0,8,1,1,U,BA,N,1901,4915.0,739.9,669.29,4915.0,1901,95.61,702.14,271.57,611,238,85,712.0,273.0,100.0,U,LOS ANGELES AREA,Y,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,1.0,S,U,6.0,M,6.0,2.0,,A,0.0,H,Y,U,U,U,U,Y,28.0,1092064
59.9375,401.75,44.99,0.2475,89.75,35.9,35.9,0.0,0.0,26.25,-7.3475,5.0,0.0,4.0,0.0,21.66666667,0.333333333,110.3333333,0.333333333,108.0,0.0,82.66666667,0.0,3.333333333,8.666666667,7.603333333,76.0,0.0,83.47,0.0,109.99,15.0,9.156666667,15.0,16.66333333,133.0,0.0,138.7966667,0.0,54.66666667,0.0,54.66333333,0.0,9.0,110.6666667,82.66666667,0.0,2.0,8,1,1,U,ZA,Y,1460,2704.0,475.98,405.37,2699.0,1457,57.91,385.57,208.14,393,212,63,392.0,213.0,58.0,C,HOUSTON AREA,T,R,129.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,Z,U,U,U,U,U,N,149.0,1092065
76.1875,1186.0,69.99,0.0,99.25,39.7,39.7,0.0,0.0,873.0,84.6025,14.0,0.0,7.333333333,0.0,65.33333333,0.0,262.3333333,0.0,143.6666667,0.0,181.0,0.0,8.666666667,28.0,23.99333333,56.33333333,0.333333333,505.66,0.0,536.6833333,57.66666667,91.18666667,18.33333333,62.26,155.3333333,0.0,387.7233333,0.0,164.0,0.0,654.62,0.0,21.33333333,262.3333333,181.0,0.333333333,6.666666667,6,1,1,U,CA,Y,1221,4042.0,385.43,299.55,4040.0,1220,59.91,808.0,244.0,895,231,48,,,,U,HOUSTON AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,196.0,1092066
73.775,510.0,59.99,6.1875,37.25,14.825,11.9,2.925,2.5225,-460.0,-18.785,7.666666667,0.0,27.66666667,0.0,74.66666667,0.333333333,216.3333333,4.666666667,23.66666667,0.0,107.3333333,4.333333333,13.33333333,47.66666667,41.01,12.0,3.0,282.18,2.936666667,54.93666667,15.33333333,34.32,1.333333333,2.366666667,76.0,3.0,205.2133333,2.846666667,49.33333333,1.333333333,131.9033333,0.09,35.33333333,221.0,111.6666667,0.0,0.0,6,1,1,Y,EA,Y,1006,3362.0,528.5,442.62,3362.0,1006,88.52,672.4,201.2,663,199,80,,,,C,TENNESSEE AREA,T,N,99.98999023,2.0,2.0,WCMB,0.0,0.0,,10.0,S,U,2.0,M,1.0,1.0,,A,0.0,Z,U,U,U,U,Y,N,142.0,1092067
23.1825,234.5,27.285,0.0,2.25,0.8975,0.8,0.0975,0.0,-209.5,-13.1825,1.333333333,0.0,0.0,0.0,18.33333333,0.0,68.0,0.0,46.0,0.0,48.66666667,0.0,0.0,0.0,0.0,31.33333333,0.0,43.32,0.0,57.50333333,11.33333333,3.783333333,1.0,0.88,42.0,0.0,41.65,0.0,46.66666667,0.0,59.17666667,0.0,1.333333333,68.0,48.66666667,0.0,0.0,8,3,3,U,AA,N,1963,3895.0,336.71,259.74,3884.0,1959,37.11,554.86,279.86,304,156,28,493.0,254.0,37.0,U,GREAT LAKES AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,12.0,S,S,1.0,M,3.0,,C,A,0.0,S,U,U,U,Y,U,Y,242.0,1092068
63.2,260.0,59.99,0.7425,0.0,0.0,0.0,0.0,0.2925,-242.0,-2.01,1.0,0.0,7.0,0.0,21.66666667,0.0,115.3333333,0.0,57.33333333,0.0,85.66666667,0.0,0.0,0.0,0.0,27.66666667,0.0,124.8533333,0.0,99.03,23.0,16.5,16.66666667,24.27666667,79.0,0.0,131.9066667,0.0,61.33333333,0.0,91.98333333,0.0,8.0,115.3333333,85.66666667,0.0,0.333333333,10,4,2,U,EA,N,1010,2246.0,685.23,556.45,2070.0,920,61.83,230.0,102.22,341,149,64,263.0,116.0,62.0,S,DC/MARYLAND/VIRGINIA AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,303.0,1092069
27.8925,195.25,10.0,1.98,39.0,15.5925,15.3,0.2925,0.32,-73.25,-16.9025,6.666666667,0.0,0.0,0.0,18.66666667,0.0,89.66666667,0.0,26.66666667,0.0,66.66666667,0.0,0.0,0.0,0.0,19.33333333,0.0,91.71,0.0,22.83,23.66666667,15.53,13.0,6.733333333,52.33333333,0.0,74.88333333,0.0,35.33333333,0.0,39.65666667,0.0,6.666666667,89.66666667,66.66666667,0.0,0.0,10,3,3,U,BA,N,670,1323.0,212.05,166.88,1320.0,667,18.54,146.67,74.11,220,107,33,188.0,91.0,22.0,S,CALIFORNIA NORTH AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,0.0,O,1.0,M,M,3.0,M,6.0,1.0,I,B,0.0,N,U,U,U,U,Y,Y,303.0,1092070
97.39,497.25,69.99,0.0,118.5,47.4,47.4,0.0,0.0,-497.25,-47.4,19.66666667,0.0,3.666666667,0.0,94.0,0.0,258.6666667,0.0,19.33333333,0.0,142.0,0.0,0.666666667,1.333333333,0.78,12.66666667,0.666666667,669.4133333,0.0,24.16,18.33333333,9.246666667,0.0,0.0,120.3333333,0.0,478.2466667,0.0,37.0,0.0,215.3333333,0.0,23.33333333,258.6666667,142.0,0.0,0.333333333,10,1,1,U,AA,N,901,4806.0,753.57,667.69,4806.0,901,74.19,534.0,100.11,663,123,113,445.0,91.0,82.0,R,SOUTHWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,303.0,1092071
283.36,1973.5,84.99,2.475,514.75,205.895,205.7,0.195,0.0,360.5,133.02,19.0,0.0,0.666666667,0.0,60.0,0.0,420.3333333,0.333333333,154.0,0.0,344.6666667,0.333333333,0.0,0.0,0.0,78.33333333,0.666666667,980.1833333,0.416666667,444.0566667,67.66666667,96.07,19.33333333,85.81,359.3333333,0.0,1125.11,0.0,110.0,0.333333333,299.1233333,0.416666667,19.66666667,420.6666667,345.0,0.0,12.33333333,8,2,1,U,EA,N,3676,14963.0,1682.34,1308.37,12440.0,3126,186.91,1777.14,446.57,1853,475,239,1775.0,442.0,202.0,C,LOS ANGELES AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,R,5.0,M,M,4.0,M,4.0,1.0,,A,0.0,H,U,U,U,Y,U,Y,242.0,1092072
35.4775,317.25,44.99,0.0,1.25,0.4875,0.0,0.4875,0.0,146.75,0.2925,4.333333333,0.0,0.0,0.0,51.0,0.0,123.6666667,1.333333333,17.0,0.0,68.66666667,1.333333333,6.666666667,42.0,38.83,11.0,0.666666667,229.9966667,0.2,54.52333333,11.0,10.09666667,0.0,0.0,33.33333333,0.666666667,99.19666667,0.163333333,42.33333333,0.666666667,185.3233333,0.036666667,4.333333333,125.0,70.0,0.0,0.0,6,1,1,U,Z4,Y,295,1252.0,248.38,177.77,1227.0,288,35.55,245.4,57.6,268,65,35,,,,U,LOS ANGELES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,M,B,1.0,M,6.0,,,,0.0,H,U,U,U,Y,U,Y,196.0,1092073
10.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.666666667,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.333333333,0.0,0.043333333,0.0,0.073333333,0.0,0.0,0.333333333,0.073333333,0.333333333,0.0,0.043333333,0.0,0.333333333,0.0,0.073333333,0.0,0.0,0.666666667,0.333333333,0.0,0.0,8,2,2,U,AA,N,20,26.0,135.89,80.54,24.0,18,11.51,3.43,2.57,1,1,10,3.0,2.0,10.0,U,CALIFORNIA NORTH AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,4.0,S,S,3.0,M,6.0,1.0,,A,0.0,U,U,U,U,U,U,Y,242.0,1092074
97.1625,854.0,59.99,0.0,72.5,29.0,29.0,0.0,18.1725,116.0,-16.7825,1.666666667,0.0,0.333333333,0.0,120.6666667,0.0,238.3333333,0.0,50.66666667,0.0,115.6666667,0.0,6.666666667,14.0,9.716666667,30.33333333,1.0,512.46,0.0,225.5566667,14.66666667,36.77,1.666666667,3.2,99.33333333,0.0,422.2633333,0.0,45.0,0.0,315.7533333,0.0,2.0,238.3333333,115.6666667,0.0,0.0,8,1,1,U,CA,Y,2058,7567.0,839.59,753.71,7488.0,2039,107.67,1069.71,291.29,815,149,103,992.0,256.0,100.0,,CALIFORNIA NORTH AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,242.0,1092075
37.2375,180.25,44.99,0.2475,0.0,0.0,0.0,0.0,0.0,-14.25,-2.2475,2.333333333,0.0,0.0,0.0,5.0,0.0,77.0,0.0,39.66666667,0.0,70.33333333,0.0,0.0,0.0,0.0,28.33333333,0.0,81.41333333,0.0,37.94333333,28.66666667,23.92666667,10.66666667,10.09666667,38.0,0.0,36.26333333,0.0,61.66666667,0.0,83.09,0.0,2.333333333,77.0,70.33333333,0.0,0.0,6,1,1,U,B,N,468,866.0,376.01,180.49,866.0,468,36.1,173.2,93.6,185,93,38,,,,S,NEW YORK CITY AREA,Y,R,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,15.0,S,M,3.0,M,6.0,2.0,,A,0.0,J,U,U,U,U,Y,Y,67.0,1092076
34.99,140.25,44.99,0.0,0.0,0.0,0.0,0.0,0.0,133.75,0.0,1.333333333,0.0,0.333333333,0.0,9.0,0.0,25.33333333,0.0,0.333333333,0.0,14.66666667,0.0,0.0,0.0,0.0,0.0,0.0,108.18,0.0,0.35,0.333333333,0.156666667,0.0,0.0,6.333333333,0.0,24.47,0.0,8.666666667,0.0,84.06,0.0,1.666666667,25.33333333,14.66666667,0.0,0.0,8,1,1,U,BA,N,147,716.0,496.83,410.95,716.0,147,58.71,102.29,21.0,96,16,35,108.0,21.0,35.0,S,SOUTHWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,9.0,S,M,1.0,M,5.0,1.0,C,A,0.0,N,U,U,U,U,U,Y,242.0,1092077
55.125,821.25,69.99,0.0,2.0,0.78,0.0,0.78,0.355,31.75,1.595,14.0,0.0,17.33333333,0.0,24.33333333,0.0,235.0,0.0,153.0,0.0,182.6666667,0.0,1.0,12.66666667,11.84666667,77.33333333,0.333333333,268.13,0.0,288.23,10.66666667,17.87,0.666666667,1.223333333,113.6666667,0.0,167.6233333,0.0,195.0,0.0,388.7366667,0.0,31.33333333,235.0,182.6666667,0.0,5.333333333,10,1,1,U,AA,N,3389,10286.0,682.27,592.39,10285.0,3388,65.82,1142.78,376.44,811,336,55,949.0,378.0,59.0,C,HOUSTON AREA,T,N,99.98999023,1.0,1.0,WCMB,1.0,0.0,O,12.0,S,M,2.0,M,6.0,1.0,C,A,0.0,Z,U,U,Y,Y,Y,Y,303.0,1092078
18.6625,464.25,25.665,1.2375,34.25,13.6925,13.4,0.2925,0.0,-464.25,-18.6625,5.666666667,0.0,26.33333333,0.666666667,73.33333333,0.0,257.0,1.333333333,95.66666667,0.0,154.0,0.666666667,4.333333333,5.666666667,2.683333333,63.33333333,1.0,117.98,0.113333333,93.85,7.0,3.33,1.0,0.27,156.0,0.333333333,129.2133333,0.09,91.33333333,0.333333333,82.61666667,0.023333333,32.66666667,258.3333333,154.6666667,0.0,2.333333333,8,1,1,U,EA,Y,2038,3832.0,412.14,326.26,3832.0,2038,46.61,547.43,291.14,619,343,25,504.0,274.0,37.0,U,OHIO AREA,Y,R,79.98999023,3.0,2.0,WCMB,0.0,0.0,O,7.0,,S,1.0,M,2.0,,C,,0.0,Z,U,U,U,U,U,N,93.0,1092079
129.645,1568.75,84.385,2.97,153.25,61.28,60.5,0.78,0.0,792.25,86.105,33.0,0.333333333,5.333333333,0.0,133.0,0.0,610.6666667,1.333333333,576.3333333,0.0,452.3333333,1.0,4.666666667,19.33333333,16.96666667,403.0,1.0,543.59,1.263333333,495.0466667,108.3333333,84.42666667,45.33333333,49.34666667,371.3333333,0.666666667,441.27,0.94,530.3333333,0.333333333,597.3666667,0.323333333,38.66666667,612.0,453.3333333,0.0,2.333333333,6,2,2,U,AA,N,2635,5329.0,527.46,441.58,5329.0,2635,88.32,1065.8,527.0,1305,683,101,,,,U,LOS ANGELES AREA,Y,N,199.9899902,2.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,195.0,1092080
117.6125,1251.5,47.405,1.7325,100.5,40.1875,39.7,0.4875,33.2875,420.5,-22.1825,11.66666667,0.0,1.333333333,0.0,159.0,0.0,541.6666667,0.666666667,167.0,0.0,374.6666667,0.666666667,19.33333333,25.0,10.15333333,75.33333333,0.666666667,506.4666667,0.726666667,407.58,79.66666667,57.65333333,15.0,37.16666667,192.6666667,0.666666667,299.9233333,0.726666667,305.6666667,0.0,614.1233333,0.0,13.0,542.3333333,375.3333333,0.0,3.0,8,2,1,U,AA,N,4061,7769.0,1106.84,1071.22,7754.0,4053,153.03,1107.71,579.0,1111,490,125,1120.0,571.0,153.0,T,NORTHWEST/ROCKY MOUNTAIN AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,O,9.0,S,S,1.0,M,7.0,,C,A,0.0,F,U,U,U,U,U,N,242.0,1092081
10.7425,467.5,10.0,0.7425,0.0,0.0,0.0,0.0,0.0,-102.5,-0.7425,5.666666667,0.0,0.0,0.0,30.0,0.0,133.6666667,0.0,28.66666667,0.0,99.66666667,0.0,0.0,0.0,0.0,15.0,0.0,205.6766667,0.0,46.0,11.0,15.67,2.0,3.79,83.0,0.0,181.4166667,0.0,34.0,0.0,70.26,0.0,5.666666667,133.6666667,99.66666667,0.0,0.0,6,3,2,U,AA,N,1218,3532.0,136.46,91.29,3532.0,1218,18.26,706.4,243.6,502,175,11,,,,T,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,129.9899902,2.0,1.0,WCMB,0.0,0.0,O,,,U,1.0,M,8.0,2.0,,,0.0,N,U,U,U,U,U,Y,194.0,1092082
223.755,2767.0,160.7975,13.6125,92.5,35.0625,35.0625,0.0,8.2075,362.0,-4.685,32.66666667,0.0,8.333333333,0.0,113.0,0.0,704.0,0.666666667,515.3333333,0.0,568.0,0.666666667,0.666666667,3.666666667,3.066666667,267.3333333,4.333333333,949.89,0.933333333,1055.77,195.6666667,264.7,92.33333333,198.2,441.6666667,0.333333333,971.7166667,0.66,520.6666667,0.333333333,1033.94,0.273333333,41.0,704.6666667,568.6666667,0.0,14.66666667,6,2,1,U,EA,N,4378,12534.0,1447.37,1343.15,11964.0,4203,268.63,2392.8,840.6,2646,938,225,,,,U,LOS ANGELES AREA,Y,R,99.98999023,2.0,1.0,WCMB,0.0,0.0,,1.0,M,B,1.0,M,6.0,,C,K,0.0,N,U,U,U,U,U,N,109.0,1092083
30.26,220.25,39.99,0.0,0.0,0.0,0.0,0.0,0.0,-82.25,-0.27,2.333333333,0.0,12.66666667,0.0,13.66666667,0.0,90.66666667,0.0,13.0,0.0,62.66666667,0.0,0.0,0.0,0.0,5.666666667,1.666666667,132.8,0.0,28.52,0.333333333,0.016666667,0.0,0.0,53.0,0.0,102.0933333,0.0,22.0,0.0,59.22333333,0.0,15.0,90.66666667,62.66666667,0.0,0.0,6,2,1,U,AA,N,244,772.0,127.04,91.05,743.0,231,30.35,247.67,77.0,248,77,31,,,,C,CHICAGO AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,6.0,S,M,3.0,M,9.0,1.0,I,A,1.0,N,U,U,Y,Y,U,Y,134.0,1092084
171.455,945.25,11.6225,0.0,409.5,163.8,163.8,0.0,0.0,-945.25,-171.455,31.33333333,0.0,7.0,0.0,62.0,0.0,238.0,0.0,136.0,0.0,140.3333333,0.0,4.333333333,10.33333333,7.83,93.33333333,0.333333333,222.6266667,0.0,224.4733333,0.333333333,0.01,0.0,0.0,109.3333333,0.0,238.0633333,0.0,103.0,0.0,209.0366667,0.0,38.33333333,238.0,140.3333333,0.0,1.0,8,1,1,U,BA,N,3330,12033.0,2389.63,2319.02,11937.0,3315,331.29,1705.29,473.57,1260,413,229,1588.0,472.0,299.0,,LOS ANGELES AREA,N,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,5.0,,U,2.0,M,7.0,1.0,C,,0.0,H,U,U,U,U,U,Y,242.0,1092085
40.2825,195.75,49.99,0.0,0.0,0.0,0.0,0.0,0.2925,-62.75,-0.2925,3.0,0.0,41.33333333,0.0,20.66666667,0.0,156.3333333,0.0,17.33333333,0.0,91.33333333,0.0,0.0,0.0,0.0,10.33333333,3.666666667,119.21,0.0,19.89,24.66666667,24.44333333,0.0,0.0,71.33333333,0.0,101.3633333,0.0,37.33333333,0.0,37.73666667,0.0,44.33333333,156.3333333,91.33333333,0.0,0.0,10,1,1,U,AA,N,892,1905.0,483.17,407.47,1905.0,892,45.27,211.67,99.11,217,104,40,223.0,112.0,42.0,S,CHICAGO AREA,Y,N,149.9899902,2.0,1.0,WCMB,0.0,0.0,O,12.0,S,S,5.0,M,4.0,,,A,1.0,N,U,U,U,U,U,Y,288.0,1092086
38.79,531.5,44.99,0.0,9.5,3.8,3.8,0.0,0.0,-22.5,-3.8,7.666666667,0.0,0.666666667,0.0,21.66666667,0.0,135.6666667,0.0,0.666666667,0.0,105.6666667,0.0,1.666666667,2.333333333,1.976666667,0.666666667,0.0,463.02,0.0,0.566666667,12.33333333,27.11333333,0.0,0.0,42.0,0.0,164.7666667,0.0,64.33333333,0.0,298.82,0.0,8.333333333,135.6666667,105.6666667,0.0,0.0,10,1,1,U,AA,N,1248,5717.0,432.38,361.77,5676.0,1241,40.2,630.67,137.89,539,124,40,555.0,124.0,43.0,S,CALIFORNIA NORTH AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,4.0,S,S,3.0,M,5.0,,C,A,0.0,O,U,Y,U,U,U,Y,303.0,1092087
